,NINO3.4,time
890,-0.055188315371446764,1948-03-01 00:00:00
891,-0.30520985787313604,1948-04-01 00:00:00
892,-0.42395579866570204,1948-05-01 00:00:00
893,-0.5435830692009033,1948-06-01 00:00:00
894,-0.7248303554818588,1948-07-01 00:00:00
895,-0.7717635966180881,1948-08-01 00:00:00
896,-0.8836179686337152,1948-09-01 00:00:00
897,-1.0953939037877853,1948-10-01 00:00:00
898,-1.1895294461870471,1948-11-01 00:00:00
899,-1.2011777091768951,1948-12-01 00:00:00
900,-1.1309956605325997,1949-01-01 00:00:00
901,-0.9231655145615618,1949-02-01 00:00:00
902,-0.63330418307061,1949-03-01 00:00:00
903,-0.22201207232980794,1949-04-01 00:00:00
904,-0.3083888118618198,1949-05-01 00:00:00
905,-0.39540663764160844,1949-06-01 00:00:00
906,-0.5272473518039759,1949-07-01 00:00:00
907,-0.5613869638021569,1949-08-01 00:00:00
908,-0.6427507215241004,1949-09-01 00:00:00
909,-0.7967982171088636,1949-10-01 00:00:00
910,-0.8652731575763423,1949-11-01 00:00:00
911,-0.8737461964992648,1949-12-01 00:00:00
912,-0.8226952174501283,1950-01-01 00:00:00
913,-0.6715179202252938,1950-02-01 00:00:00
914,-0.4606704877700401,1950-03-01 00:00:00
915,-0.36769692580619556,1950-04-01 00:00:00
916,-0.5107542886504187,1950-05-01 00:00:00
917,-0.6548734200733071,1950-06-01 00:00:00
918,-0.8732283265649715,1950-07-01 00:00:00
919,-0.9297704337045304,1950-08-01 00:00:00
920,-1.0645252840712054,1950-09-01 00:00:00
921,-1.319659115129346,1950-10-01 00:00:00
922,-1.4330674754965749,1950-11-01 00:00:00
923,-1.447100542849627,1950-12-01 00:00:00
924,-1.3625497891055762,1951-01-01 00:00:00
925,-1.1121695874439126,1951-02-01 00:00:00
926,-0.7629635649319687,1951-03-01 00:00:00
927,-0.4445164868267418,1951-04-01 00:00:00
928,-0.6174615181369303,1951-05-01 00:00:00
929,-0.791690143639201,1951-06-01 00:00:00
930,-1.0556639467985336,1951-07-01 00:00:00
931,-1.1240188800587192,1951-08-01 00:00:00
932,-1.2869268307752557,1951-09-01 00:00:00
933,-1.5953634433576207,1951-10-01 00:00:00
934,-1.7324651768482962,1951-11-01 00:00:00
935,-1.749430044818037,1951-12-01 00:00:00
936,-1.647214874184089,1952-01-01 00:00:00
937,-1.344525023379417,1952-02-01 00:00:00
938,-0.9223625754193099,1952-03-01 00:00:00
939,0.08388742959214521,1952-04-01 00:00:00
940,0.11652494601119201,1952-05-01 00:00:00
941,0.1494046973542612,1952-06-01 00:00:00
942,0.19922081100345046,1952-07-01 00:00:00
943,0.21212048924052468,1952-08-01 00:00:00
944,0.24286384668782823,1952-09-01 00:00:00
945,0.3010708095079221,1952-10-01 00:00:00
946,0.32694411759883857,1952-11-01 00:00:00
947,0.3301456617699243,1952-12-01 00:00:00
948,0.3108560106908036,1953-01-01 00:00:00
949,0.2537335544937384,1953-02-01 00:00:00
950,0.1740646925297851,1953-03-01 00:00:00
951,-0.020349039278538997,1953-04-01 00:00:00
952,-0.028266102738394153,1953-05-01 00:00:00
953,-0.0362419264679051,1953-06-01 00:00:00
954,-0.04832609758007413,1953-07-01 00:00:00
955,-0.05145524410897573,1953-08-01 00:00:00
956,-0.058912830916569625,1953-09-01 00:00:00
957,-0.07303241687204937,1953-10-01 00:00:00
958,-0.07930864878388158,1953-11-01 00:00:00
959,-0.08008526511848796,1953-12-01 00:00:00
960,-0.07540606742001545,1954-01-01 00:00:00
961,-0.061549556253895,1954-02-01 00:00:00
962,-0.04222383833330697,1954-03-01 00:00:00
963,0.07287643711353768,1954-04-01 00:00:00
964,0.10122998095698175,1954-05-01 00:00:00
965,0.12979396417487143,1954-06-01 00:00:00
966,0.17307125722398306,1954-07-01 00:00:00
967,0.18427773469503714,1954-08-01 00:00:00
968,0.2109857452582457,1954-09-01 00:00:00
969,0.26155251177085065,1954-10-01 00:00:00
970,0.2840297115035674,1954-11-01 00:00:00
971,0.2868110237166691,1954-12-01 00:00:00
972,0.2700533157901736,1955-01-01 00:00:00
973,0.22042870448600244,1955-02-01 00:00:00
974,0.15121710941089478,1955-03-01 00:00:00
975,-0.321781133506299,1955-04-01 00:00:00
976,-0.4469743487378537,1955-05-01 00:00:00
977,-0.5730967452401388,1955-06-01 00:00:00
978,-0.7641847973458107,1955-07-01 00:00:00
979,-0.8136662644163066,1955-08-01 00:00:00
980,-0.9315937352576465,1955-09-01 00:00:00
981,-1.1548679798646428,1955-10-01 00:00:00
982,-1.2541145826695088,1955-11-01 00:00:00
983,-1.2663952845261661,1955-12-01 00:00:00
984,-1.1924027230737684,1956-01-01 00:00:00
985,-0.9732885030634244,1956-02-01 00:00:00
986,-0.6676892394722298,1956-03-01 00:00:00
987,-0.56547620024187,1956-04-01 00:00:00
988,-0.785482211389246,1956-05-01 00:00:00
989,-1.0071211022787723,1956-06-01 00:00:00
990,-1.342926201971544,1956-07-01 00:00:00
991,-1.4298815547497687,1956-08-01 00:00:00
992,-1.637119242642957,1956-09-01 00:00:00
993,-2.029486160107888,1956-10-01 00:00:00
994,-2.203895365611887,1956-11-01 00:00:00
995,-2.225476632812159,1956-12-01 00:00:00
996,-2.0954471558184564,1957-01-01 00:00:00
997,-1.710390781629306,1957-02-01 00:00:00
998,-1.1733514950519917,1957-03-01 00:00:00
999,-0.27603998728602946,1957-04-01 00:00:00
1000,-0.3834370032771457,1957-05-01 00:00:00
1001,-0.4916311175423713,1957-06-01 00:00:00
1002,-0.6555560279278625,1957-07-01 00:00:00
1003,-0.6980037108985808,1957-08-01 00:00:00
1004,-0.7991678071182862,1957-09-01 00:00:00
1005,-0.9907036469328555,1957-10-01 00:00:00
1006,-1.0758423580745407,1957-11-01 00:00:00
1007,-1.08637735976167,1957-12-01 00:00:00
1008,-1.0229028312831978,1958-01-01 00:00:00
1009,-0.8349356691106536,1958-02-01 00:00:00
1010,-0.5727773010387667,1958-03-01 00:00:00
1011,0.3754801009079859,1958-04-01 00:00:00
1012,0.5215656111923207,1958-05-01 00:00:00
1013,0.6687353648985553,1958-06-01 00:00:00
1014,0.8917122694334001,1958-07-01 00:00:00
1015,0.9494512240024731,1958-08-01 00:00:00
1016,1.0870584794957883,1958-09-01 00:00:00
1017,1.3475928215241042,1958-10-01 00:00:00
1018,1.4634017380689779,1958-11-01 00:00:00
1019,1.4777318484831994,1958-12-01 00:00:00
1020,1.3913913780589358,1959-01-01 00:00:00
1021,1.1357112872364326,1959-02-01 00:00:00
1022,0.7791134933251194,1959-03-01 00:00:00
1023,0.10305160572132907,1959-04-01 00:00:00
1024,0.14314519888649552,1959-05-01 00:00:00
1025,0.1835363658121605,1959-06-01 00:00:00
1026,0.24473302575638006,1959-07-01 00:00:00
1027,0.2605796497628862,1959-08-01 00:00:00
1028,0.29834636124293445,1959-09-01 00:00:00
1029,0.3698507691373686,1959-10-01 00:00:00
1030,0.40163486309584234,1959-11-01 00:00:00
1031,0.40556780357598604,1959-12-01 00:00:00
1032,0.3818714103598361,1960-01-01 00:00:00
1033,0.3116992658266934,1960-02-01 00:00:00
1034,0.21382996417693761,1960-03-01 00:00:00
1035,-0.059768820318733915,1960-04-01 00:00:00
1036,-0.0830226721053953,1960-05-01 00:00:00
1037,-0.10644911346500233,1960-06-01 00:00:00
1038,-0.1419425164712951,1960-07-01 00:00:00
1039,-0.15113338755257286,1960-08-01 00:00:00
1040,-0.17303767304798337,1960-09-01 00:00:00
1041,-0.21450945873754235,1960-10-01 00:00:00
1042,-0.23294389056905515,1960-11-01 00:00:00
1043,-0.23522495364649668,1960-12-01 00:00:00
1044,-0.22148130105200836,1961-01-01 00:00:00
1045,-0.18078221374886347,1961-02-01 00:00:00
1046,-0.12401907392120805,1961-03-01 00:00:00
1047,-0.048393520920116485,1961-04-01 00:00:00
1048,-0.06722166169502083,1961-05-01 00:00:00
1049,-0.08618954451376006,1961-06-01 00:00:00
1050,-0.11492778515078958,1961-07-01 00:00:00
1051,-0.12236943465255325,1961-08-01 00:00:00
1052,-0.14010486079463655,1961-09-01 00:00:00
1053,-0.17368366856864906,1961-10-01 00:00:00
1054,-0.18860962925737215,1961-11-01 00:00:00
1055,-0.19045655668825656,1961-12-01 00:00:00
1056,-0.17932861847894724,1962-01-01 00:00:00
1057,-0.1463754478737538,1962-02-01 00:00:00
1058,-0.10041556142974897,1962-03-01 00:00:00
1059,-0.15070201373682696,1962-04-01 00:00:00
1060,-0.20933462975132044,1962-05-01 00:00:00
1061,-0.2684024157433069,1962-06-01 00:00:00
1062,-0.3578960225921024,1962-07-01 00:00:00
1063,-0.3810700248989538,1962-08-01 00:00:00
1064,-0.43629982391491434,1962-09-01 00:00:00
1065,-0.5408674159026668,1962-10-01 00:00:00
1066,-0.5873482730500594,1962-11-01 00:00:00
1067,-0.593099780230525,1962-12-01 00:00:00
1068,-0.5584463252845595,1963-01-01 00:00:00
1069,-0.4558270267752932,1963-02-01 00:00:00
1070,-0.31270358160046013,1963-03-01 00:00:00
1071,-0.1639610405204346,1963-04-01 00:00:00
1072,-0.2277522566548094,1963-05-01 00:00:00
1073,-0.2920169297825168,1963-06-01 00:00:00
1074,-0.3893843407082903,1963-07-01 00:00:00
1075,-0.41459723227515194,1963-08-01 00:00:00
1076,-0.4746862456190955,1963-09-01 00:00:00
1077,-0.5884538772644745,1963-10-01 00:00:00
1078,-0.6390242015301933,1963-11-01 00:00:00
1079,-0.6452817363732029,1963-12-01 00:00:00
1080,-0.6075794098436401,1964-01-01 00:00:00
1081,-0.495931485945031,1964-02-01 00:00:00
1082,-0.34021578970546273,1964-03-01 00:00:00
1083,0.24720495810831344,1964-04-01 00:00:00
1084,0.3433833237866596,1964-05-01 00:00:00
1085,0.44027552316495894,1964-06-01 00:00:00
1086,0.5870769014839807,1964-07-01 00:00:00
1087,0.6250905160828627,1964-08-01 00:00:00
1088,0.7156870503528935,1964-09-01 00:00:00
1089,0.8872151312049592,1964-10-01 00:00:00
1090,0.9634602858584687,1964-11-01 00:00:00
1091,0.9728948053871166,1964-12-01 00:00:00
1092,0.9160508013435772,1965-01-01 00:00:00
1093,0.7477186154619194,1965-02-01 00:00:00
1094,0.5129452080504688,1965-03-01 00:00:00
1095,-0.2781059878139815,1965-04-01 00:00:00
1096,-0.38630680869553996,1965-05-01 00:00:00
1097,-0.4953106936733024,1965-06-01 00:00:00
1098,-0.6604624877242025,1965-07-01 00:00:00
1099,-0.7032278671862519,1965-08-01 00:00:00
1100,-0.8051491184770562,1965-09-01 00:00:00
1101,-0.9981184938821362,1965-10-01 00:00:00
1102,-1.0838944193053364,1965-11-01 00:00:00
1103,-1.0945082694204111,1965-12-01 00:00:00
1104,-1.0305586706065237,1966-01-01 00:00:00
1105,-0.8411846823429329,1966-02-01 00:00:00
1106,-0.5770642096782707,1966-03-01 00:00:00
1107,0.42973675938037675,1966-04-01 00:00:00
1108,0.5969315418207997,1966-05-01 00:00:00
1109,0.765367240233547,1966-06-01 00:00:00
1110,1.0205641791385824,1966-07-01 00:00:00
1111,1.0866463794110404,1966-08-01 00:00:00
1112,1.244137804122829,1966-09-01 00:00:00
1113,1.5423192086228348,1966-10-01 00:00:00
1114,1.6748624469542381,1966-11-01 00:00:00
1115,1.6912632500755722,1966-12-01 00:00:00
1116,1.5924466313685457,1967-01-01 00:00:00
1117,1.299820914579712,1967-02-01 00:00:00
1118,0.891694944689253,1967-03-01 00:00:00
1119,-0.0906951704330969,1967-04-01 00:00:00
1120,-0.1259813286635979,1967-05-01 00:00:00
1121,-0.1615293799789851,1967-06-01 00:00:00
1122,-0.2153882351101333,1967-07-01 00:00:00
1123,-0.2293347646668466,1967-08-01 00:00:00
1124,-0.2625730466946213,1967-09-01 00:00:00
1125,-0.3255036960067758,1967-10-01 00:00:00
1126,-0.35347670815391896,1967-11-01 00:00:00
1127,-0.35693806816527524,1967-12-01 00:00:00
1128,-0.3360829984519503,1968-01-01 00:00:00
1129,-0.274324867042533,1968-02-01 00:00:00
1130,-0.18819061487672126,1968-03-01 00:00:00
1131,-0.1375651801627264,1968-04-01 00:00:00
1132,-0.19108673694518044,1968-05-01 00:00:00
1133,-0.24500552953670454,1968-06-01 00:00:00
1134,-0.3266978961102925,1968-07-01 00:00:00
1135,-0.34785179925587745,1968-08-01 00:00:00
1136,-0.3982671657369767,1968-09-01 00:00:00
1137,-0.4937195042578018,1968-10-01 00:00:00
1138,-0.5361485822047308,1968-11-01 00:00:00
1139,-0.5413987251979735,1968-12-01 00:00:00
1140,-0.5097660438906917,1969-01-01 00:00:00
1141,-0.41609216430835066,1969-02-01 00:00:00
1142,-0.28544492189413295,1969-03-01 00:00:00
1143,0.1744829442542824,1969-04-01 00:00:00
1144,0.2423678465051912,1969-05-01 00:00:00
1145,0.31075658899712455,1969-06-01 00:00:00
1146,0.41437237771632457,1969-07-01 00:00:00
1147,0.4412032610760926,1969-08-01 00:00:00
1148,0.5051483783570447,1969-09-01 00:00:00
1149,0.6262168423489429,1969-10-01 00:00:00
1150,0.6800324258666427,1969-11-01 00:00:00
1151,0.6866915267098457,1969-12-01 00:00:00
1152,0.6465697214490735,1970-01-01 00:00:00
1153,0.527756993621334,1970-02-01 00:00:00
1154,0.3620485237296759,1970-03-01 00:00:00
1155,0.14529215509042087,1970-04-01 00:00:00
1156,0.20181999389031563,1970-05-01 00:00:00
1157,0.25876738105783226,1970-06-01 00:00:00
1158,0.3450483714935883,1970-07-01 00:00:00
1159,0.36739047996144636,1970-08-01 00:00:00
1160,0.4206376551335906,1970-09-01 00:00:00
1161,0.5214515090151179,1970-10-01 00:00:00
1162,0.5662638093815088,1970-11-01 00:00:00
1163,0.5718088505693936,1970-12-01 00:00:00
1164,0.5383993756354978,1971-01-01 00:00:00
1165,0.4394638759392849,1971-02-01 00:00:00
1166,0.3014782360809397,1971-03-01 00:00:00
1167,-0.33696407016802393,1971-04-01 00:00:00
1168,-0.46806440815915823,1971-05-01 00:00:00
1169,-0.6001377699553165,1971-06-01 00:00:00
1170,-0.8002421300101803,1971-07-01 00:00:00
1171,-0.8520583330307746,1971-08-01 00:00:00
1172,-0.975550099394824,1971-09-01 00:00:00
1173,-1.209359326824224,1971-10-01 00:00:00
1174,-1.3132887861653268,1971-11-01 00:00:00
1175,-1.3261489412559864,1971-12-01 00:00:00
1176,-1.2486651111834273,1972-01-01 00:00:00
1177,-1.019212195153681,1972-02-01 00:00:00
1178,-0.6991935210382705,1972-03-01 00:00:00
1179,-0.28777271579788793,1972-04-01 00:00:00
1180,-0.3997345053350261,1972-05-01 00:00:00
1181,-0.5125272727944339,1972-06-01 00:00:00
1182,-0.6834196029686052,1972-07-01 00:00:00
1183,-0.7276714707067168,1972-08-01 00:00:00
1184,-0.8331354181463957,1972-09-01 00:00:00
1185,-1.0328122451814383,1972-10-01 00:00:00
1186,-1.1215696689360894,1972-11-01 00:00:00
1187,-1.1325524474684587,1972-12-01 00:00:00
1188,-1.0663800149023284,1973-01-01 00:00:00
1189,-0.8704235476128057,1973-02-01 00:00:00
1190,-0.597122471595087,1973-03-01 00:00:00
1191,0.5206239936037139,1973-04-01 00:00:00
1192,0.7231796592380554,1973-05-01 00:00:00
1193,0.927238688536631,1973-06-01 00:00:00
1194,1.2364085386554604,1973-07-01 00:00:00
1195,1.3164668028392679,1973-08-01 00:00:00
1196,1.5072668977857977,1973-09-01 00:00:00
1197,1.868512218881888,1973-10-01 00:00:00
1198,2.029087707385037,1973-11-01 00:00:00
1199,2.048957200587454,1973-12-01 00:00:00
1200,1.9292413477015002,1974-01-01 00:00:00
1201,1.5747267152427424,1974-02-01 00:00:00
1202,1.0802840879838411,1974-03-01 00:00:00
1203,-0.5521592208172602,1974-04-01 00:00:00
1204,-0.7669840846016052,1974-05-01 00:00:00
1205,-0.9834033737671213,1974-06-01 00:00:00
1206,-1.3113002545085475,1974-07-01 00:00:00
1207,-1.3962078064362466,1974-08-01 00:00:00
1208,-1.5985650413156798,1974-09-01 00:00:00
1209,-1.9816917075294653,1974-10-01 00:00:00
1210,-2.1519935716455048,1974-11-01 00:00:00
1211,-2.1730665994342155,1974-12-01 00:00:00
1212,-2.0460993200519724,1975-01-01 00:00:00
1213,-1.6701110336270788,1975-02-01 00:00:00
1214,-1.1457190364078278,1975-03-01 00:00:00
1215,-0.26392094274291616,1975-04-01 00:00:00
1216,-0.36660288381539347,1975-05-01 00:00:00
1217,-0.47004692798036113,1975-06-01 00:00:00
1218,-0.6267750068117734,1975-07-01 00:00:00
1219,-0.6673590997797106,1975-08-01 00:00:00
1220,-0.7640817663344449,1975-09-01 00:00:00
1221,-0.94720856586055,1975-10-01 00:00:00
1222,-1.028609413358588,1975-11-01 00:00:00
1223,-1.0386818945393101,1975-12-01 00:00:00
1224,-0.9779941023070857,1976-01-01 00:00:00
1225,-0.7982793039801145,1976-02-01 00:00:00
1226,-0.5476305326563283,1976-03-01 00:00:00
1227,-0.46072239425782147,1976-04-01 00:00:00
1228,-0.6399725486649863,1976-05-01 00:00:00
1229,-0.8205530937482164,1976-06-01 00:00:00
1230,-1.0941506907262417,1976-07-01 00:00:00
1231,-1.1649976659099566,1976-08-01 00:00:00
1232,-1.333844814040622,1976-09-01 00:00:00
1233,-1.6535262180761638,1976-10-01 00:00:00
1234,-1.7956263218577853,1976-11-01 00:00:00
1235,-1.8132096845021801,1976-12-01 00:00:00
1236,-1.7072680163311644,1977-01-01 00:00:00
1237,-1.393542885963555,1977-02-01 00:00:00
1238,-0.9559895003098678,1977-03-01 00:00:00
1239,0.18754715225597135,1977-04-01 00:00:00
1240,0.26051485779731365,1977-05-01 00:00:00
1241,0.3340241280331307,1977-06-01 00:00:00
1242,0.44539802870918727,1977-07-01 00:00:00
1243,0.47423784332913754,1977-08-01 00:00:00
1244,0.5429707770721578,1977-09-01 00:00:00
1245,0.6731041018319377,1977-10-01 00:00:00
1246,0.7309490647242937,1977-11-01 00:00:00
1247,0.7381067580166992,1977-12-01 00:00:00
1248,0.6949808791396194,1978-01-01 00:00:00
1249,0.5672721861720003,1978-02-01 00:00:00
1250,0.3891564868656935,1978-03-01 00:00:00
1251,0.1934761485271394,1978-04-01 00:00:00
1252,0.2687506086572149,1978-05-01 00:00:00
1253,0.34458375416323384,1978-06-01 00:00:00
1254,0.45947855843004465,1978-07-01 00:00:00
1255,0.4892300965887746,1978-08-01 00:00:00
1256,0.5601359095409263,1978-09-01 00:00:00
1257,0.6943831863814202,1978-10-01 00:00:00
1258,0.754056823104166,1978-11-01 00:00:00
1259,0.761440795155435,1978-12-01 00:00:00
1260,0.7169515621992482,1979-01-01 00:00:00
1261,0.5852055679167718,1979-02-01 00:00:00
1262,0.4014590322883958,1979-03-01 00:00:00
1263,-0.07916202529830456,1979-04-01 00:00:00
1264,-0.10996106054112875,1979-05-01 00:00:00
1265,-0.14098868554140317,1979-06-01 00:00:00
1266,-0.18799864243403383,1979-07-01 00:00:00
1267,-0.200171677892482,1979-08-01 00:00:00
1268,-0.22918325271162682,1979-09-01 00:00:00
1269,-0.28411139970223614,1979-10-01 00:00:00
1270,-0.3085272565189497,1979-11-01 00:00:00
1271,-0.31154845673806886,1979-12-01 00:00:00
1272,-0.29334539754141653,1980-01-01 00:00:00
1273,-0.23944066658758145,1980-02-01 00:00:00
1274,-0.1642595757264051,1980-03-01 00:00:00
1275,0.1452047786248285,1980-04-01 00:00:00
1276,0.2016986224526008,1980-05-01 00:00:00
1277,0.25861176233806477,1980-06-01 00:00:00
1278,0.3448408647142942,1980-07-01 00:00:00
1279,0.36716953698203125,1980-08-01 00:00:00
1280,0.4203846901226596,1980-09-01 00:00:00
1281,0.5211379161042881,1980-10-01 00:00:00
1282,0.5659232670430333,1980-11-01 00:00:00
1283,0.5714649735285025,1980-12-01 00:00:00
1284,0.5380755905385606,1981-01-01 00:00:00
1285,0.43919958912895296,1981-02-01 00:00:00
1286,0.3012969317104086,1981-03-01 00:00:00
1287,0.014496546668269316,1981-04-01 00:00:00
1288,0.020136620302727413,1981-05-01 00:00:00
1289,0.025818554438786858,1981-06-01 00:00:00
1290,0.034427253261225206,1981-07-01 00:00:00
1291,0.03665644050034541,1981-08-01 00:00:00
1292,0.041969185426980415,1981-09-01 00:00:00
1293,0.05202790288968256,1981-10-01 00:00:00
1294,0.05649905691151947,1981-11-01 00:00:00
1295,0.05705231423162475,1981-12-01 00:00:00
1296,0.05371887883561055,1982-01-01 00:00:00
1297,0.043847574444797956,1982-02-01 00:00:00
1298,0.030080036434830176,1982-03-01 00:00:00
1299,-0.03347454452078717,1982-04-01 00:00:00
1300,-0.04649825977501643,1982-05-01 00:00:00
1301,-0.059618636755419695,1982-06-01 00:00:00
1302,-0.07949732087185997,1982-07-01 00:00:00
1303,-0.08464482456282063,1982-08-01 00:00:00
1304,-0.0969126922587525,1982-09-01 00:00:00
1305,-0.12013967129261097,1982-10-01 00:00:00
1306,-0.13046418841991275,1982-11-01 00:00:00
1307,-0.13174173659860094,1982-12-01 00:00:00
1308,-0.1240443701757902,1983-01-01 00:00:00
1309,-0.10125015401727748,1983-02-01 00:00:00
1310,-0.06945899198383601,1983-03-01 00:00:00
1311,0.5133004586931623,1983-04-01 00:00:00
1312,0.7130068059963701,1983-05-01 00:00:00
1313,0.9141953693862637,1983-06-01 00:00:00
1314,1.2190161763982579,1983-07-01 00:00:00
1315,1.2979482737134007,1983-08-01 00:00:00
1316,1.4860644140718888,1983-09-01 00:00:00
1317,1.842228154693733,1983-10-01 00:00:00
1318,2.0005448533403256,1983-11-01 00:00:00
1319,2.0201348455421924,1983-12-01 00:00:00
1320,1.9021030165174673,1984-01-01 00:00:00
1321,1.552575285006439,1984-02-01 00:00:00
1322,1.065087903541975,1984-03-01 00:00:00
1323,-0.15485513850950594,1984-04-01 00:00:00
1324,-0.2151035827668921,1984-05-01 00:00:00
1325,-0.27579918964320344,1984-06-01 00:00:00
1326,-0.36775910803212997,1984-07-01 00:00:00
1327,-0.39157175159317703,1984-08-01 00:00:00
1328,-0.4483236022446508,1984-09-01 00:00:00
1329,-0.5557729225247812,1984-10-01 00:00:00
1330,-0.6035347234000478,1984-11-01 00:00:00
1331,-0.6094447336181248,1984-12-01 00:00:00
1332,-0.5738362806689717,1985-01-01 00:00:00
1333,-0.46838894595616776,1985-02-01 00:00:00
1334,-0.32132123015768677,1985-03-01 00:00:00
1335,-0.25934463767396915,1985-04-01 00:00:00
1336,-0.36024610659999373,1985-05-01 00:00:00
1337,-0.4618964639936708,1985-06-01 00:00:00
1338,-0.6159069278675571,1985-07-01 00:00:00
1339,-0.6557873055924462,1985-08-01 00:00:00
1340,-0.7508328319223986,1985-09-01 00:00:00
1341,-0.9307842710840644,1985-10-01 00:00:00
1342,-1.010773653818638,1985-11-01 00:00:00
1343,-1.0206714813845121,1985-12-01 00:00:00
1344,-0.9610359961360728,1986-01-01 00:00:00
1345,-0.7844373951597211,1986-02-01 00:00:00
1346,-0.5381347936806363,1986-03-01 00:00:00
1347,-0.13280408856890036,1986-04-01 00:00:00
1348,-0.18447327955803375,1986-05-01 00:00:00
1349,-0.23652595813834448,1986-06-01 00:00:00
1350,-0.3153909752379363,1986-07-01 00:00:00
1351,-0.3358127478376671,1986-08-01 00:00:00
1352,-0.38448325288458013,1986-09-01 00:00:00
1353,-0.47663201323246235,1986-10-01 00:00:00
1354,-0.5175926329103152,1986-11-01 00:00:00
1355,-0.5226610699541168,1986-12-01 00:00:00
1356,-0.4921231867118985,1987-01-01 00:00:00
1357,-0.40169133334660595,1987-02-01 00:00:00
1358,-0.2755657546766518,1987-03-01 00:00:00
1359,0.2746348823282925,1987-04-01 00:00:00
1360,0.38148522361079523,1987-05-01 00:00:00
1361,0.4891286057598275,1987-06-01 00:00:00
1362,0.6522191018760535,1987-07-01 00:00:00
1363,0.6944507166952949,1987-08-01 00:00:00
1364,0.795099865154928,1987-09-01 00:00:00
1365,0.985660744925651,1987-10-01 00:00:00
1366,1.0703660810831657,1987-11-01 00:00:00
1367,1.080847457267534,1987-12-01 00:00:00
1368,1.017696028262917,1988-01-01 00:00:00
1369,0.8306856607709446,1988-02-01 00:00:00
1370,0.5698617371261556,1988-03-01 00:00:00
1371,0.37022299993489116,1988-04-01 00:00:00
1372,0.5142631654022471,1988-05-01 00:00:00
1373,0.6593723937875707,1988-06-01 00:00:00
1374,0.8792273962589688,1988-07-01 00:00:00
1375,0.9361579470976803,1988-08-01 00:00:00
1376,1.0718385619114776,1988-09-01 00:00:00
1377,1.32872515978587,1988-10-01 00:00:00
1378,1.4429126344317222,1988-11-01 00:00:00
1379,1.457042108814311,1988-12-01 00:00:00
1380,1.3719104922547058,1989-01-01 00:00:00
1381,1.1198101811622427,1989-02-01 00:00:00
1382,0.7682051168385731,1989-03-01 00:00:00
1383,-0.5379668384781121,1989-04-01 00:00:00
1384,-0.747269967791972,1989-05-01 00:00:00
1385,-0.9581265402960558,1989-06-01 00:00:00
1386,-1.2775953486195144,1989-07-01 00:00:00
1387,-1.3603204857744324,1989-08-01 00:00:00
1388,-1.5574764469302267,1989-09-01 00:00:00
1389,-1.930755446155528,1989-10-01 00:00:00
1390,-2.0966799693208413,1989-11-01 00:00:00
1391,-2.1172113481500756,1989-12-01 00:00:00
1392,-1.9935075625312568,1990-01-01 00:00:00
1393,-1.6271834622954213,1990-02-01 00:00:00
1394,-1.1162701347053936,1990-03-01 00:00:00
1395,-0.08519160523584485,1990-04-01 00:00:00
1396,-0.11833652847605088,1990-05-01 00:00:00
1397,-0.15172745260246812,1990-06-01 00:00:00
1398,-0.20231804417285393,1990-07-01 00:00:00
1399,-0.21541827028998775,1990-08-01 00:00:00
1400,-0.2466395865707335,1990-09-01 00:00:00
1401,-0.305751477621109,1990-10-01 00:00:00
1402,-0.3320270311783387,1990-11-01 00:00:00
1403,-0.33527834890847213,1990-12-01 00:00:00
1404,-0.31568880673440225,1991-01-01 00:00:00
1405,-0.25767828284420696,1991-02-01 00:00:00
1406,-0.1767708301898508,1991-03-01 00:00:00
1407,0.05427391776025481,1991-04-01 00:00:00
1408,0.07538990487105995,1991-05-01 00:00:00
1409,0.09666261437053493,1991-06-01 00:00:00
1410,0.12889289807903428,1991-07-01 00:00:00
1411,0.13723879780652182,1991-08-01 00:00:00
1412,0.15712929226894015,1991-09-01 00:00:00
1413,0.19478833044106442,1991-10-01 00:00:00
1414,0.2115279754908589,1991-11-01 00:00:00
1415,0.2135993268946645,1991-12-01 00:00:00
1416,0.20111920989284088,1992-01-01 00:00:00
1417,0.16416183135619342,1992-02-01 00:00:00
1418,0.11261726403177552,1992-03-01 00:00:00
1419,0.40862809958723667,1992-04-01 00:00:00
1420,0.5676102781377533,1992-05-01 00:00:00
1421,0.7277724188964123,1992-06-01 00:00:00
1422,0.9704340899985159,1992-07-01 00:00:00
1423,1.0332703341048204,1992-08-01 00:00:00
1424,1.1830257836364277,1992-09-01 00:00:00
1425,1.4665605243664859,1992-10-01 00:00:00
1426,1.592593241862174,1992-11-01 00:00:00
1427,1.608188437909257,1992-12-01 00:00:00
1428,1.5142256892532884,1993-01-01 00:00:00
1429,1.2359737409810825,1993-02-01 00:00:00
1430,0.8478949093982346,1993-03-01 00:00:00
1431,0.10679742974909422,1993-04-01 00:00:00
1432,0.14834838540353273,1993-05-01 00:00:00
1433,0.19020773133058824,1993-06-01 00:00:00
1434,0.25362882938650416,1993-07-01 00:00:00
1435,0.27005146251530426,1993-08-01 00:00:00
1436,0.30919095663489915,1993-09-01 00:00:00
1437,0.3832944790924424,1993-10-01 00:00:00
1438,0.41623389345584366,1993-11-01 00:00:00
1439,0.4203097924357329,1993-12-01 00:00:00
1440,0.3957520587440114,1994-01-01 00:00:00
1441,0.3230292261043402,1994-02-01 00:00:00
1442,0.2216024720584364,1994-03-01 00:00:00
